"9433","Steven Andrew","234","139","1789"
"9432","Jonathan Arnott","183","1889","1789"
"9431","Christopher Hartigan","180","2345","1789"
"9430","Nigel Bonson","178","7202","1789"
"9429","Gail Smith","177","9664","1789"
"9428","Clive Betts","176","20169","1789"
"9427","Gareth Roberts","187","989","1788"
"9426","Charlotte Arnott","183","1530","1788"
"9425","John Beatson","180","2260","1788"
"9424","Anne Crampton","178","7081","1788"
"9423","Simon Clement-Jones","177","11602","1788"
"9422","Meg Munn","176","17409","1788"
"9421","Mark Adshead","190","164","1787"
"9420","Ray Green","184","250","1787"
"9419","Martin Fitzpatrick","181","429","1787"
"9418","David Wildgoose","192","586","1787"
"9417","Steve Barnard","187","919","1787"
"9416","Nigel James","183","1195","1787"
"9415","Jack Scott","176","8228","1787"
"9414","Nicola Bates","178","12040","1787"
"9413","Nick Clegg","177","27324","1787"
"9412","Rod Rodgers","181","40","1786"
"9411","Jeffrey Shaw","183","652","1786"
"9410","Tracey Smith","180","903","1786"
"9409","Jillian Creasy","187","1556","1786"
"9408","Andrew Lee","178","4206","1786"
"9407","Paul Scriven","177","16973","1786"
"9406","Paul Blomfield","176","17138","1786"
"9405","Mark Ellis","181","258","1785"
"9404","Louise Uncles","192","806","1785"
"9403","Paul Golding","180","1384","1785"
"9402","Chris Heath","183","1782","1785"
"9401","Gareth Siddorn","176","6541","1785"
"9400","Alan Bullion","177","10561","1785"
"9399","Michael Fallon","178","28076","1785"
"9398","Graham Michael","192","677","1784"
"9397","Duncan Lorriman","180","1377","1784"
"9396","Darren Haley","183","1635","1784"
"9395","Tom Holvey","177","9180","1784"
"9394","Jan Marshall","176","13297","1784"
"9393","Nigel Adams","178","25562","1784"
"9392","Peter Harper","183","2055","1783"
"9391","Richard Clein","177","9656","1783"
"9390","Debi Jones","178","16445","1783"
"9389","Bill Esterson","176","20307","1783"
"9388","Paul Gittins","181","1049","1782"
"9387","Brian Gregory","183","1479","1782"
"9386","Mark Walker","180","2075","1782"
"9385","Alan Thompson","177","8033","1782"
"9384","Neil Mahapatra","178","9445","1782"
"9383","Phil Wilson","176","18141","1782"
"9382","Natalie Hurst","187","396","1781"
"9381","Douglas Ward","180","1447","1781"
"9380","Jane Collins","183","1686","1781"
"9379","Neil Poole","177","6774","1781"
"9378","Caroline Johnson","178","12091","1781"
"9377","Nic Dakin","176","14640","1781"
"9376","Juliet Boddington","273","111","1780"
"9375","Peter Popple","181","329","1780"
"9374","Dilys Cluer","187","734","1780"
"9373","Trisha Scott","180","1445","1780"
"9372","Michael James","183","1484","1780"
"9371","Tania Exley-Moore","177","11093","1780"
"9370","Annajoy David","176","12978","1780"
"9369","Robert Goodwill","178","21108","1780"
"9368","John Holme","181","119","1779"
"9367","King Arthur","181","257","1779"
"9366","Nick Startin","187","506","1779"
"9365","Sean Witheridge","180","765","1779"
"9364","Frances Howard","183","1392","1779"
"9363","Tom Gann","176","3690","1779"
"9362","Nick Radford","177","17893","1779"
"9361","John Glen","178","23859","1779"
"9360","Richard Carvath","181","384","1778"
"9359","Stephen Morris","192","621","1778"
"9358","David Henry","219","730","1778"
"9357","Duran O&#39;Dwyer","183","1084","1778"
"9356","Tina Wingfield","180","2632","1778"
"9355","Matthew Sephton","178","8497","1778"
"9354","Norman Owen","177","10930","1778"
"9353","Hazel Blears","176","16655","1778"
"9352","Reza Hossain","187","735","1777"
"9351","Christine Mitchell","180","1050","1777"
"9350","Roger Lord","183","2288","1777"
"9349","Barbara Light","176","5288","1777"
"9348","Peter Wilcock","177","14913","1777"
"9347","Alan Haselhurst","178","30155","1777"
"9346","Leigh Higgins","181","588","1776"
"9345","Keith Addison","180","1757","1776"
"9344","Peter Baker","183","2526","1776"
"9343","John Morgan","176","7893","1776"
"9342","Grahame Hudson","177","14228","1776"
"9341","Alan Duncan","178","28228","1776"
"9340","Janice Murdoch","183","675","1775"
"9339","Malcolm Macaskill","178","4540","1775"
"9338","Ian Robertson","177","5636","1775"
"9337","Graeme Horne","185","7564","1775"
"9336","Tom Greatrex","176","28566","1775"
"9335","Richard Mallender","187","1251","1774"
"9334","Matthew Faithfull","183","2179","1774"
"9333","Andrew Clayworth","176","11128","1774"
"9332","Karrar Khan","177","11659","1774"
"9331","Kenneth Clarke","178","27470","1774"
"9330","David Sammons","181","541","1773"
"9329","Jenny Gould","187","696","1773"
"9328","Toby Micklethwait","183","3146","1773"
"9327","Paul Greenwood","176","6446","1773"
"9326","Andrew Falconer","177","10406","1773"
"9325","Philip Hammond","178","26915","1773"
"9324","Ruby Akhtar","184","198","1772"
"9323","Graham Lee","187","740","1772"
"9322","Ian Edward","195","899","1772"
"9321","Jason Pontey","183","1351","1772"
"9320","Thomas Papworth","177","8345","1772"
"9319","Anita MacDonald","176","9806","1772"
"9318","Nick Hurd","178","28866","1772"
"9317","Barry Milford","183","406","1771"
"9316","Roy Sandison","187","451","1771"
"9315","Mark Badrick","180","1375","1771"
"9314","Jerry Roodhouse","177","9434","1771"
"9313","Andy King","176","14901","1771"
"9312","Mark Pawsey","178","20901","1771"
"9311","Caven Vines","183","2220","1770"
"9310","Peter Thirlwall","181","2366","1770"
"9309","Marlene Guest","180","3906","1770"
"9308","Rebecca Taylor","177","5994","1770"
"9307","Jackie Whiteley","178","6279","1770"
"9306","Denis MacShane","176","16741","1770"
"9305","Tina Dowdall","183","2613","1769"
"9304","Will Blair","180","3616","1769"
"9303","Wesley Paxton","177","8111","1769"
"9302","Lynda Donaldson","178","13281","1769"
"9301","Kevin Barron","176","19147","1769"
"9300","Mike Sivieri","181","113","1768"
"9299","Tony Melia","194","243","1768"
"9298","Michael Johnson","192","663","1768"
"9297","Kevin Bryan","195","1062","1768"
"9296","David Duthie","183","1617","1768"
"9295","Robert Sheffield","177","8541","1768"
"9294","Janet Anderson","176","15198","1768"
"9293","Jake Berry","178","19691","1768"
"9292","Philip Anderson","183","659","1767"
"9291","Eleanor Scott","187","777","1767"
"9290","Donald Cameron","178","4260","1767"
"9289","Alasdair Stephen","185","5263","1767"
"9288","John McKendrick","176","5265","1767"
"9287","Charles Kennedy","177","18335","1767"
"9286","John Meropoulos","183","1289","1766"
"9285","Aktar Beg","176","3116","1766"
"9284","Sandra Gidley","177","20189","1766"
"9283","Caroline Nokes","178","24345","1766"
"9282","David Sturman","181","112","1765"
"9281","Philip Hyde","181","151","1765"
"9280","Gary Haines","187","447","1765"
"9279","Peter Thorogood","192","603","1765"
"9278","Gerard Batten","183","2050","1765"
"9277","Robert Bailey","180","2438","1765"
"9276","Helen Duffett","177","5572","1765"
"9275","Rachel Voller","176","9077","1765"
"9274","Andrew Rosindell","178","26031","1765"
"9273","Anthony Chytry","181","611","1764"
"9272","Andrew Vaughan","187","707","1764"
"9271","Geoff Strobridge","180","1856","1764"
"9270","James Moyies","183","2405","1764"
"9269","Graham Longley","177","8084","1764"
"9268","Kevin Bonavia","176","8459","1764"
"9267","James Duddridge","178","19509","1764"
"9266","Simon Marchant","187","734","1763"
"9265","Ron Sands","192","2182","1763"
"9264","Geoffrey Juby","177","7800","1763"
"9263","Teresa Murray","176","13651","1763"
"9262","Mark Reckless","178","23604","1763"
"9261","John Whitehead","181","313","1762"
"9260","Mohammed Salim","292","545","1762"
"9259","Colin Denby","183","1999","1762"
"9258","Chris Jackson","195","2236","1762"
"9257","Mudasir Dean","178","8305","1762"
"9256","Paul Rowen","177","15810","1762"
"9255","Simon Danczuk","176","16699","1762"
"9254","Leslie Rowe","187","1516","1761"
"9253","Eileen Driver","176","8150","1761"
"9252","Lawrence Meredith","177","10205","1761"
"9251","William Hague","178","33541","1761"
"9250","Charles Hill","181","84","1760"
"9249","Susan May","218","133","1760"
"9248","James Page","187","572","1760"
"9247","Peter Dul","183","669","1760"
